日期,主口径_电费收入(元),主口径_电费成本(元),主口径_净收益(元),主口径_放电电量(kWh),主口径_充电电量(kWh),主口径_单位收益(元/kWh),物理模型_电费收入(元),物理模型_电费成本(元),物理模型_净收益(元),物理模型_放电电量(kWh),物理模型_充电电量(kWh),物理模型_单位收益(元/kWh),样本模型_电费收入(元),样本模型_电费成本(元),样本模型_净收益(元),样本模型_放电电量(kWh),样本模型_充电电量(kWh),样本模型_单位收益(元/kWh)
2025-09-17,14680.24074,5970.650759219088,8709.589980780911,16596.0,19522.77657266811,0.5248005531923904,10108.344593069947,5689.116740189747,4419.2278528802,11427.475191839998,18602.219338160896,0.3867195315406007,14680.24074,5970.650759219088,8709.589980780911,16596.0,19522.77657266811,0.5248005531923904
2025-09-18,13534.623564447837,5602.404438609543,7932.219125838294,15572.4238132,18318.688286334054,0.5093760111457107,9319.50921990966,5338.234333634946,3981.274886274714,10722.673343104449,17454.907411421205,0.3712949894939211,13534.623564447837,5602.404438609543,7932.219125838294,15572.4238132,18318.688286334054,0.5093760111457107
2025-09-19,12899.25225611714,5398.171164609545,7501.081091507596,15004.737718,17650.888286334055,0.49991417594118565,8882.012843460157,5143.631268596668,3738.3815748634897,10331.782841197331,16818.596176296203,0.36183315428939616,12899.25225611714,5398.171164609545,7501.081091507596,15004.737718,17650.888286334055,0.49991417594118565
2025-09-20,12901.916286760039,5399.027488609545,7502.888798150494,15007.1179532,17653.688286334058,0.49995534262797187,8883.847209818436,5144.447214362028,3739.399995456408,10333.421795083737,16821.26414793195,0.36187432097618205,12901.916286760039,5399.027488609545,7502.888798150494,15007.1179532,17653.688286334058,0.49995534262797187
2025-09-21,14680.240740000001,5970.65075921909,8709.589980780911,16596.0,19522.776572668114,0.5248005531923904,10108.344593069949,5689.116740189747,4419.227852880202,11427.47519184,18602.2193381609,0.3867195315406008,14680.240740000001,5970.65075921909,8709.589980780911,16596.0,19522.776572668114,0.5248005531923904
2025-09-22,14680.240739999997,5970.650759219088,8709.58998078091,16596.0,19522.776572668114,0.5248005531923903,10108.344593069947,5689.116740189747,4419.2278528802,11427.47519184,18602.219338160896,0.3867195315406006,14680.240739999997,5970.650759219088,8709.58998078091,16596.0,19522.776572668114,0.5248005531923903
2025-09-23,12016.126097997116,5114.299758609544,6901.826339387571,14215.689749199999,16722.688286334058,0.48550766520322924,8273.920395690722,4873.145247379942,3400.7751483107804,9788.469627854734,15934.163579046992,0.3474266435514397,12016.126097997116,5114.299758609544,6901.826339387571,14215.689749199999,16722.688286334058,0.48550766520322924
2025-09-24,14680.240739999997,5970.650759219088,8709.58998078091,16595.999999999996,19522.776572668114,0.5248005531923904,10108.344593069949,5689.116740189747,4419.227852880202,11427.475191839998,18602.219338160896,0.38671953154060085,14680.240739999997,5970.650759219088,8709.58998078091,16595.999999999996,19522.776572668114,0.5248005531923904
2025-09-25,12961.190968564471,5418.080697609545,7543.110270954927,15060.0781864,17715.988286334054,0.500867935583942,8924.66186129014,5162.602007641281,3762.0598536488596,10369.888519056203,16880.62651682726,0.36278691393215257,12961.190968564471,5418.080697609545,7543.110270954927,15060.0781864,17715.988286334054,0.500867935583942
2025-09-26,14680.24074,5970.650759219089,8709.589980780911,16596.0,19522.776572668114,0.5248005531923904,10108.344593069949,5689.116740189747,4419.227852880202,11427.47519184,18602.2193381609,0.3867195315406008,14680.24074,5970.650759219089,8709.589980780911,16596.0,19522.776572668114,0.5248005531923904
2025-09-27,11675.130175706427,5004.690286609544,6670.439889096882,13911.0196436,16364.288286334056,0.47950761770117484,8039.12150183103,4768.704189413905,3270.4173124171257,9578.68353039515,15592.66320967173,0.3414265960493854,11675.130175706427,5004.690286609544,6670.439889096882,13911.0196436,16364.288286334056,0.47950761770117484
2025-09-28,14680.240740000001,5970.650759219088,8709.589980780913,16596.0,19522.77657266811,0.5248005531923905,10108.344593069949,5689.116740189747,4419.227852880202,11427.47519184,18602.219338160896,0.3867195315406008,14680.240740000001,5970.650759219088,8709.589980780913,16596.0,19522.77657266811,0.5248005531923905
2025-09-29,13286.790149999999,5199.279808818892,8087.510341181107,14451.899999999998,17000.55523924694,0.559615714278476,9148.859051476804,4954.118234366606,4194.740817110198,9951.116457275999,16198.92827507637,0.4215346926266863,13286.790149999999,5199.279808818892,8087.510341181107,14451.899999999998,17000.55523924694,0.559615714278476
2025-09-30,14588.79981,5920.031901553257,8668.767908446744,16455.3,19357.26351748768,0.5268070414059145,10045.381291124071,5640.884712873243,4404.496578250828,11330.593668611999,18444.51071795848,0.3887260197541247,14588.79981,5920.031901553257,8668.767908446744,16455.3,19357.26351748768,0.5268070414059145
2025-10-01,15432.988459,5147.815912309841,10285.172546690159,14626.9,17206.417248177822,0.703168309531764,10626.66261455625,4905.081014312669,5721.58160024358,10071.615864275998,16395.083275328125,0.568089736279361,15432.988459,5147.815912309841,10285.172546690159,14626.9,17206.417248177822,0.703168309531764
2025-10-02,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764,12057.243349662302,5565.411981590977,6491.8313680713245,11427.47519184,18602.219338160896,0.5680897362793609,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764
2025-10-03,17510.605560000004,5840.824295010845,11669.781264989158,16596.0,19522.77657266811,0.7031683095317642,12057.243349662302,5565.411981590977,6491.8313680713245,11427.475191839998,18602.219338160896,0.568089736279361,17510.605560000004,5840.824295010845,11669.781264989158,16596.0,19522.77657266811,0.7031683095317642
2025-10-04,16613.973082,5541.744246450938,11072.228835549064,15746.2,18523.110657299745,0.703168309531764,11439.850881685497,5280.4344507428195,6159.416430942678,10842.330071448,17649.690656938365,0.5680897362793609,16613.973082,5541.744246450938,11072.228835549064,15746.2,18523.110657299745,0.703168309531764
2025-10-05,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764,12057.243349662302,5565.411981590977,6491.8313680713245,11427.47519184,18602.219338160896,0.5680897362793609,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764
2025-10-06,17510.605559999996,5840.824295010845,11669.781264989151,16596.0,19522.77657266811,0.7031683095317638,12057.243349662302,5565.411981590977,6491.8313680713245,11427.47519184,18602.219338160896,0.5680897362793609,17510.605559999996,5840.824295010845,11669.781264989151,16596.0,19522.77657266811,0.7031683095317638
2025-10-07,17510.605559999996,5840.824295010845,11669.781264989151,16596.0,19522.77657266811,0.7031683095317638,12057.2433496623,5565.411981590977,6491.831368071323,11427.47519184,18602.219338160896,0.5680897362793608,17510.605559999996,5840.824295010845,11669.781264989151,16596.0,19522.77657266811,0.7031683095317638
2025-10-08,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764,12057.243349662302,5565.411981590977,6491.8313680713245,11427.47519184,18602.219338160896,0.5680897362793609,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764
2025-10-09,15619.84844,5210.144785691766,10409.703654308234,14804.0,17414.749601215877,0.703168309531764,10755.328425427855,4964.4708951236935,5790.857530304162,10193.561264159998,16593.592135582905,0.5680897362793609,15619.84844,5210.144785691766,10409.703654308234,14804.0,17414.749601215877,0.703168309531764
2025-10-10,16134.636609000001,5381.857136471218,10752.779472528782,15291.9,17988.692882115174,0.703168309531764,11109.795105971376,5128.086495618887,5981.708610352489,10529.513610875998,17140.472276284803,0.5680897362793611,16134.636609000001,5381.857136471218,10752.779472528782,15291.9,17988.692882115174,0.703168309531764
2025-10-11,15565.932319,5192.160565308839,10373.77175369116,14752.9,17354.63789460806,0.703168309531764,10718.203507666482,4947.3346844549,5770.868823211582,10158.375437315997,16536.314875509393,0.5680897362793609,15565.932319,5192.160565308839,10373.77175369116,14752.9,17354.63789460806,0.703168309531764
2025-10-12,14585.102062999998,4864.995569849567,9720.106493150432,13823.3,16261.098903167212,0.7031683095317639,10042.835140719864,4635.596495849996,5407.238644869868,9518.282587332,15494.339514172058,0.5680897362793609,14585.102062999998,4864.995569849567,9720.106493150432,13823.3,16261.098903167212,0.7031683095317639
2025-10-13,16252.808929,5421.274605803661,10831.53432319634,15403.9,18120.444567830942,0.703168309531764,11191.164788736029,5165.645313523093,6025.5194752129355,10606.633231355998,17266.01147644593,0.568089736279361,16252.808929,5421.274605803661,10831.53432319634,15403.9,18120.444567830942,0.703168309531764
2025-10-14,16278.659124,5429.897177220133,10848.761946779867,15428.4,18149.265249081265,0.7031683095317639,11208.964406840794,5173.861304939637,6035.103101901157,10623.503148336,17293.473176481173,0.5680897362793608,16278.659124,5429.897177220133,10848.761946779867,15428.4,18149.265249081265,0.7031683095317639
2025-10-15,15896.814814999998,5302.529479439678,10594.28533556032,15066.5,17723.5426146122,0.7031683095317639,10946.03861940751,5052.499374586674,5893.539244820837,10374.310374659999,16887.82463596054,0.5680897362793609,15896.814814999998,5302.529479439678,10594.28533556032,15066.5,17723.5426146122,0.7031683095317639
2025-10-16,16387.968520000002,5466.358336352641,10921.61018364736,15532.0,18271.135558368347,0.7031683095317641,11284.2313633981,5208.6032115010275,6075.628151897072,10694.838797279997,17409.596936630212,0.568089736279361,16387.968520000002,5466.358336352641,10921.61018364736,15532.0,18271.135558368347,0.7031683095317641
2025-10-17,15475.825925,5162.1047449428515,10313.721180057148,14667.5,17254.177234249786,0.7031683095317639,10656.159124558437,4918.696085802943,5737.4630387554935,10099.571726699998,16440.591235386535,0.5680897362793611,15475.825925,5162.1047449428515,10313.721180057148,14667.5,17254.177234249786,0.7031683095317639
2025-10-18,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764,12057.2433496623,5565.411981590977,6491.831368071323,11427.475191839998,18602.219338160896,0.5680897362793609,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764
2025-10-19,14616.122297000002,4875.342655549333,9740.779641450668,13852.7,16295.683720667601,0.703168309531764,10064.194682445586,4645.45568554985,5418.738996895736,9538.526487707999,15527.293554214353,0.5680897362793609,14616.122297000002,4875.342655549333,9740.779641450668,13852.7,16295.683720667601,0.703168309531764
2025-10-20,17436.009283,5815.942017494741,11620.067265505259,16525.3,19439.608321060034,0.703168309531764,12005.878737417112,5541.7029777889475,6464.175759628164,11378.793431411998,18522.972718059184,0.5680897362793608,17436.009283,5815.942017494741,11620.067265505259,16525.3,19439.608321060034,0.703168309531764
2025-10-21,13569.558688000001,4526.25169277389,9043.30699522611,12860.8,15128.85785404736,0.703168309531764,9343.56442946113,4312.825404485733,5030.739024975397,8855.535848831998,14415.487012787396,0.568089736279361,13569.558688000001,4526.25169277389,9043.30699522611,12860.8,15128.85785404736,0.703168309531764
2025-10-22,17214.436183,5742.03426249641,11472.401920503591,16315.3,19192.57391034297,0.7031683095317641,11853.31058223339,5471.2801942185615,6382.030388014828,11234.194143011999,18287.586717757073,0.568089736279361,17214.436183,5742.03426249641,11472.401920503591,16315.3,19192.57391034297,0.7031683095317641
2025-10-23,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764,12057.243349662302,5565.411981590977,6491.8313680713245,11427.47519184,18602.219338160896,0.5680897362793609,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764
2025-10-24,15393.105300999998,5134.512516410142,10258.592784589855,14589.099999999999,17161.951054248755,0.7031683095317639,10599.200346623178,4892.40491327,5706.795433353178,10045.587992363999,16352.713795273747,0.5680897362793609,15393.105300999998,5134.512516410142,10258.592784589855,14589.099999999999,17161.951054248755,0.7031683095317639
2025-10-25,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764,12057.243349662302,5565.411981590977,6491.8313680713245,11427.47519184,18602.219338160896,0.5680897362793609,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764
2025-10-26,16321.49659,5444.186009853143,10877.310580146857,15469.0,18197.02523515323,0.703168309531764,11238.460916842983,5187.476376429911,6050.984540413072,10651.459010759998,17338.98113653958,0.5680897362793611,16321.49659,5444.186009853143,10877.310580146857,15469.0,18197.02523515323,0.703168309531764
2025-10-27,15464.74727,5158.409357192935,10306.337912807065,14657.0,17241.825513713935,0.703168309531764,10648.53071679925,4915.174946624424,5733.355770174827,10092.341762279997,16428.82193537143,0.5680897362793612,15464.74727,5158.409357192935,10306.337912807065,14657.0,17241.825513713935,0.703168309531764
2025-10-28,17510.605559999996,5840.824295010845,11669.781264989151,16596.0,19522.77657266811,0.7031683095317638,12057.243349662302,5565.411981590977,6491.8313680713245,11427.475191839998,18602.219338160896,0.568089736279361,17510.605559999996,5840.824295010845,11669.781264989151,16596.0,19522.77657266811,0.7031683095317638
2025-10-29,16695.955128999998,5569.09011580032,11126.865013199678,15823.9,18614.513389265056,0.7031683095317639,11496.301099103475,5306.490880663861,6189.810218439614,10895.831808155997,17736.783477050143,0.568089736279361,16695.955128999998,5569.09011580032,11126.865013199678,15823.9,18614.513389265056,0.7031683095317639
2025-10-30,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764,12057.243349662302,5565.411981590977,6491.8313680713245,11427.475191839998,18602.219338160896,0.568089736279361,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764
2025-10-31,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764,12057.243349662302,5565.411981590977,6491.8313680713245,11427.47519184,18602.219338160896,0.5680897362793609,17510.60556,5840.824295010845,11669.781264989155,16596.0,19522.77657266811,0.703168309531764
2025-11-01,16954.550924,5335.798648133595,11618.752275866405,16426.6,19323.502148023013,0.7073132769938031,11674.361898818868,5084.199802593875,6590.162096224994,11310.831765863997,18412.34129791719,0.582641686539274,16954.550924,5335.798648133595,11618.752275866405,16426.6,19323.502148023013,0.7073132769938031
2025-11-02,16060.820898000002,5054.531188682529,11006.289709317472,15560.7,18304.89692783301,0.7073132769938031,11058.9679665269,4816.194944067702,6242.773022459198,10714.600700028,17441.766356671502,0.5826416865392738,16060.820898000002,5054.531188682529,11006.289709317472,15560.7,18304.89692783301,0.7073132769938031
2025-11-03,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803,11794.754244505737,5136.630825846369,6658.123418659368,11427.47519184,18602.219338160896,0.5826416865392737,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803
2025-11-04,17129.39544,5390.824295010845,11738.571144989155,16596.000000000004,19522.77657266811,0.7073132769938029,11794.754244505737,5136.630825846369,6658.123418659368,11427.47519184,18602.219338160896,0.5826416865392737,17129.39544,5390.824295010845,11738.571144989155,16596.000000000004,19522.77657266811,0.7073132769938029
2025-11-05,17051.365656,5366.267394751576,11685.098261248426,16520.4,19433.84418480997,0.7073132769938031,11741.025429075235,5113.231856791536,6627.793572283698,11375.419448015999,18517.480378052132,0.582641686539274,17051.365656,5366.267394751576,11685.098261248426,16520.4,19433.84418480997,0.7073132769938031
2025-11-07,16353.432588,5146.619564654787,11206.813023345214,15844.2,18638.39338230104,0.707313276993803,11260.451024391286,4903.941078023321,6356.509946367965,10909.809739367998,17759.53745707935,0.5826416865392737,16353.432588,5146.619564654787,11206.813023345214,15844.2,18638.39338230104,0.707313276993803
2025-11-08,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803,11794.754244505737,5136.630825846369,6658.123418659368,11427.475191839998,18602.219338160896,0.5826416865392738,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803
2025-11-09,16648.934269999998,5239.61745545146,11409.316814548538,16130.499999999998,18975.183628911964,0.707313276993803,11463.92403838273,4992.553840462451,6471.370197920278,11106.946769219998,18080.44703749122,0.5826416865392738,16648.934269999998,5239.61745545146,11409.316814548538,16130.499999999998,18975.183628911964,0.707313276993803
2025-11-10,15936.964098,5015.551981921784,10921.412116078216,15440.7,18163.73440742326,0.7073132769938031,10973.684132510227,4779.053723345745,6194.6304091644815,10631.972535228,17307.260070784578,0.5826416865392738,15936.964098,5015.551981921784,10921.412116078216,15440.7,18163.73440742326,0.7073132769938031
2025-11-11,10285.584742000001,3236.9957427736545,7048.5889992263465,9965.3,11722.723871993823,0.7073132769938032,7082.324926052845,3084.361723837479,3997.9632022153655,6861.787089011999,11169.962422907613,0.5826416865392738,10285.584742000001,3236.9957427736545,7048.5889992263465,9965.3,11722.723871993823,0.7073132769938032
2025-11-12,7354.410356,2314.5203321083563,5039.890023891644,7125.4,8381.99519106347,0.7073132769938031,5064.011924186622,2205.3837844351474,2858.628139751475,4906.322712216,7986.759078822104,0.582641686539274,7354.410356,2314.5203321083563,5039.890023891644,7125.4,8381.99519106347,0.7073132769938031
2025-11-13,8357.23758,2630.1219761811767,5727.115603818824,8097.0,9524.941064647726,0.7073132769938031,5754.526700274942,2506.1038682139088,3248.4228320610337,5575.335419879999,9075.811640219858,0.582641686539274,8357.23758,2630.1219761811767,5727.115603818824,8097.0,9524.941064647726,0.7073132769938031
2025-11-14,8335.56264,2623.3006149980465,5712.262025001954,8075.999999999999,9500.23762357602,0.7073132769938032,5739.6020293220245,2499.604154587567,3239.9978747344576,5560.875491039999,9052.273040189646,0.5826416865392738,8335.56264,2623.3006149980465,5712.262025001954,8075.999999999999,9500.23762357602,0.7073132769938032
2025-11-15,10776.470526000001,3391.4833322354025,7384.9871937645985,10440.900000000001,12282.197994551127,0.707313276993803,7420.333188205589,3231.5647619654947,4188.768426240094,7189.270048836,11703.055669306104,0.5826416865392738,10776.470526000001,3391.4833322354025,7384.9871937645985,10440.900000000001,12282.197994551127,0.707313276993803
2025-11-16,13627.447634,4288.719706523119,9338.72792747688,13203.099999999999,15531.523943516167,0.7073132769938031,9383.424907546016,4086.4937609503604,5296.931146595655,9091.232688924,14799.166193279834,0.5826416865392737,13627.447634,4288.719706523119,9338.72792747688,13203.099999999999,15531.523943516167,0.7073132769938031
2025-11-17,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803,11794.754244505737,5136.630825846369,6658.123418659368,11427.47519184,18602.219338160896,0.5826416865392737,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803
2025-11-18,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803,11794.754244505737,5136.630825846369,6658.123418659368,11427.47519184,18602.219338160896,0.5826416865392737,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803
2025-11-19,16349.820098,5145.482671124264,11204.337426875736,15840.7,18634.27614212242,0.707313276993803,11257.963579232466,4902.857792418929,6355.105786813537,10907.399751228,17755.614357074308,0.5826416865392737,16349.820098,5145.482671124264,11204.337426875736,15840.7,18634.27614212242,0.707313276993803
2025-11-20,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803,11794.754244505737,5136.630825846369,6658.123418659368,11427.47519184,18602.219338160896,0.5826416865392737,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803
2025-11-21,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803,11794.754244505737,5136.630825846369,6658.123418659368,11427.47519184,18602.219338160896,0.5826416865392737,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803
2025-11-22,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803,11794.754244505737,5136.630825846369,6658.123418659368,11427.475191839998,18602.219338160896,0.5826416865392738,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803
2025-11-23,16177.865574,5091.366539071432,11086.499034928567,15674.099999999999,18438.29550962022,0.7073132769938031,11139.561189672655,4851.293397649949,6288.267792022706,10792.684315764,17568.87479683464,0.582641686539274,16177.865574,5091.366539071432,11086.499034928567,15674.099999999999,18438.29550962022,0.7073132769938031
2025-11-24,17015.963254000002,5355.125838152464,11660.837415847538,16486.1,19393.495231059514,0.7073132769938032,11716.648466518802,5102.61565786851,6614.032808650291,11351.801564244,18479.03399800279,0.5826416865392738,17015.963254000002,5355.125838152464,11660.837415847538,16486.1,19393.495231059514,0.7073132769938032
2025-11-25,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803,11794.754244505737,5136.630825846369,6658.123418659368,11427.47519184,18602.219338160896,0.5826416865392737,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803
2025-11-26,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803,11794.754244505737,5136.630825846369,6658.123418659368,11427.47519184,18602.219338160896,0.5826416865392737,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803
2025-11-27,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803,11794.754244505737,5136.630825846369,6658.123418659368,11427.47519184,18602.219338160896,0.5826416865392737,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803
2025-11-28,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803,11794.754244505737,5136.630825846369,6658.123418659368,11427.47519184,18602.219338160896,0.5826416865392737,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803
2025-11-29,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803,11794.754244505737,5136.630825846369,6658.123418659368,11427.47519184,18602.219338160896,0.5826416865392737,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803
2025-11-30,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803,11794.754244505737,5136.630825846369,6658.123418659368,11427.47519184,18602.219338160896,0.5826416865392737,17129.39544,5390.824295010845,11738.571144989155,16596.0,19522.77657266811,0.707313276993803
2025-12-01,13774.099139999998,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746,9484.404447595483,4730.91642208108,4753.4880255144035,11427.47519184,18602.219338160896,0.41597010238173343,13774.099139999998,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746
2025-12-02,13774.099139999998,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746,9484.404447595483,4730.91642208108,4753.4880255144035,11427.47519184,18602.219338160896,0.41597010238173343,13774.099139999998,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746
2025-12-03,13774.09914,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746,9484.404447595483,4730.91642208108,4753.4880255144035,11427.47519184,18602.219338160896,0.41597010238173343,13774.09914,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746
2025-12-04,13774.099139999998,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746,9484.404447595483,4730.91642208108,4753.4880255144035,11427.47519184,18602.219338160896,0.41597010238173343,13774.099139999998,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746
2025-12-05,13529.63295,4842.43249373003,8687.20045626997,16186.2,19040.70656546882,0.5367041341556369,9316.072842300917,4614.097336170689,4701.975506130228,11145.300009047998,18142.880371857063,0.4218796714590959,13529.63295,4842.43249373003,8687.20045626997,16186.2,19040.70656546882,0.5367041341556369
2025-12-06,12762.946890000003,4457.938650768629,8305.008239231374,14901.000000000004,17528.855971880424,0.5573456975526053,8788.157324671396,4247.733526478076,4540.42379819332,10260.352364040002,16702.318050008165,0.4425212348560643,12762.946890000003,4457.938650768629,8305.008239231374,14901.000000000004,17528.855971880424,0.5573456975526053
2025-12-07,11599.343049,4016.662259259084,7582.680789740915,13426.0,15793.733325177272,0.5647758669552299,7986.936908537553,3827.2646350241357,4159.672273513417,9244.71450504,15049.011619314784,0.44995140425868885,11599.343049,4016.662259259084,7582.680789740915,13426.0,15793.733325177272,0.5647758669552299
2025-12-08,12723.790506000001,4459.793507465143,8263.996998534858,14907.2,17536.14936876826,0.5543627910362011,8761.195490087026,4249.500921140459,4511.694568946567,10264.621485887998,16709.267541445653,0.43953832833966,12723.790506000001,4459.793507465143,8263.996998534858,14907.2,17536.14936876826,0.5543627910362011
2025-12-09,13774.09914,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746,9484.404447595485,4730.91642208108,4753.488025514405,11427.47519184,18602.219338160896,0.4159701023817336,13774.09914,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746
2025-12-10,13774.09914,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746,9484.404447595485,4730.91642208108,4753.488025514405,11427.47519184,18602.219338160896,0.4159701023817336,13774.09914,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746
2025-12-11,13774.099139999998,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746,9484.404447595483,4730.91642208108,4753.4880255144035,11427.47519184,18602.219338160896,0.41597010238173343,13774.099139999998,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746
2025-12-12,13774.099139999998,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746,9484.404447595483,4730.91642208108,4753.4880255144035,11427.475191839998,18602.219338160896,0.4159701023817335,13774.099139999998,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746
2025-12-13,13774.099139999998,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746,9484.404447595485,4730.91642208108,4753.488025514405,11427.47519184,18602.219338160896,0.4159701023817336,13774.099139999998,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746
2025-12-14,13774.099140000002,4965.032537960954,8809.066602039049,16596.0,19522.77657266811,0.5307945650782748,9484.404447595487,4730.91642208108,4753.488025514407,11427.47519184,18602.219338160896,0.41597010238173376,13774.099140000002,4965.032537960954,8809.066602039049,16596.0,19522.77657266811,0.5307945650782748
2025-12-15,13774.09914,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746,9484.404447595483,4730.91642208108,4753.4880255144035,11427.47519184,18602.219338160896,0.41597010238173343,13774.09914,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746
2025-12-16,13774.09914,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746,9484.404447595483,4730.91642208108,4753.4880255144035,11427.47519184,18602.219338160896,0.41597010238173343,13774.09914,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746
2025-12-17,0.0,4965.032537960954,-4965.032537960954,0.0,19522.77657266811,0.0,0.0,4730.91642208108,-4730.91642208108,0.0,18602.219338160896,0.0,0.0,4965.032537960954,-4965.032537960954,0.0,19522.77657266811,0.0
2025-12-18,13774.099139999998,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746,9484.404447595485,4730.91642208108,4753.488025514405,11427.475191839998,18602.219338160896,0.41597010238173365,13774.099139999998,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746
2025-12-19,13774.099140000002,4965.032537960954,8809.066602039049,16596.0,19522.77657266811,0.5307945650782748,9484.404447595487,4730.91642208108,4753.488025514407,11427.47519184,18602.219338160896,0.41597010238173376,13774.099140000002,4965.032537960954,8809.066602039049,16596.0,19522.77657266811,0.5307945650782748
2025-12-20,13774.09914,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746,9484.404447595483,4730.91642208108,4753.4880255144035,11427.475191839998,18602.219338160896,0.4159701023817335,13774.09914,4965.032537960954,8809.066602039045,16596.0,19522.77657266811,0.5307945650782746
